subgraph,Support (Train); F_0,Support (Train); F_1,Entropy (Train),Support (Valid); F_0,Support (Valid); F_1,Entropy (Valid),Importance
Cccccc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCNC,1.0,1.75,0.9456603046006401,0.0,1.5,0.0,0.0
Cc(o)cc,0.0,0.25,0.0,0.0,0.0,,0.0
CN(C)CC,0.0,0.25,0.0,0.0,0.0,,0.0
Cco,0.0,0.5,0.0,0.0,0.0,,0.0
cc(C=O)o,0.0,0.25,0.0,0.0,0.0,,0.0
CCCccO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CccOC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCCc(c)c,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCC(c)c,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
CC=O,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0
cc(O)c,0.5,0.25,0.9182958340544894,0.0,0.0,,0.0
ccOccc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCCN,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
Cc(c)cc,0.0,0.25,0.0,0.0,1.0,0.0,0.0
ccOCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CNcc,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
cC(C)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CC(=O)N,0.3333333333333333,0.0,0.0,0.0,1.5,0.0,0.0
CNc(c)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cNC(=O)CC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CC(=O)O,1.1666666666666667,0.0,0.0,0.0,0.0,,0.0
