subgraph,Support (Train); F_0,Support (Train); F_1,Entropy (Train),Support (Valid); F_0,Support (Valid); F_1,Entropy (Valid),Importance
ccc[nH],0.0,0.5,0.0,0.0,0.0,,0.009399551066217733
cCCN,0.0,0.25,0.0,0.0,0.0,,0.00925925925925926
cC(=O)c(c)c,0.0,0.25,0.0,0.0,0.0,,0.008943602693602695
NCco,0.0,0.25,0.0,0.0,0.0,,0.008698092031425363
Cccc,0.5,1.25,0.8631205685666311,0.3333333333333333,0.5,0.9709505944546685,0.008383151240294097
Cccccc,0.0,0.25,0.0,0.3333333333333333,0.5,0.9709505944546685,0.008277216610549944
CCC=O,0.5,0.0,0.0,0.0,0.0,,0.008116883116883118
ccccC=O,0.0,0.25,0.0,0.0,0.0,,0.008096841430174764
cCNc,0.0,0.25,0.0,0.0,0.0,,0.007996632996632995
ccc(C)c,1.1666666666666667,0.5,0.8812908992306926,0.0,0.0,,0.007295173961840629
CN(CC)CC,0.0,0.25,0.0,0.0,0.0,,0.007194965528298861
CC=O,0.5,0.0,0.0,0.0,0.5,0.0,0.007094757094757094
cc(C=O)c,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.006974506974506975
Ccocc,0.0,0.25,0.0,0.0,0.0,,0.006854256854256855
cccc(C)c,0.16666666666666666,0.25,0.9709505944546685,0.0,0.0,,0.006734006734006735
ccc(O)c,0.3333333333333333,0.25,0.9852281360342514,0.0,0.5,0.0,0.006734006734006735
CN(C)CCN,0.0,0.25,0.0,0.0,0.0,,0.006493506493506493
cccc[nH],0.0,0.5,0.0,0.0,0.0,,0.006493506493506493
cc(CN)c,0.0,0.25,0.0,0.0,0.0,,0.006493506493506493
ccOC,0.5,0.75,0.9709505944546688,2.0,0.0,0.0,0.006313131313131313
ccCC=O,0.16666666666666666,0.0,0.0,0.0,0.0,,0.006313131313131313
ccco,0.0,0.75,0.0,0.0,0.0,,0.006313131313131313
CC(C)N,1.5,0.0,0.0,0.0,2.5,0.0,0.006313131313131313
cOCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.006172839506172839
cccCCN,0.0,0.25,0.0,0.0,0.0,,0.005892255892255892
Cc(o)cc,0.0,0.25,0.0,0.0,0.0,,0.005892255892255892
ccccNC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.005772005772005772
cccN(C)C,0.0,0.25,0.0,0.0,0.0,,0.005772005772005772
CCN(C)C,0.5,0.25,0.9182958340544894,0.0,0.0,,0.005772005772005772
cN(C)C,0.0,0.5,0.0,0.0,0.0,,0.0056116722783389455
NC=O,0.6666666666666666,0.0,0.0,0.0,0.0,,0.004882154882154883
c[C@@H](C)C(=O)O,0.16666666666666666,0.0,0.0,0.0,0.0,,0.004769921436588104
cc,0.6666666666666666,0.75,0.9975025463691153,1.0,0.5,0.9182958340544894,0.0047113997113997115
CC(C)C,4.333333333333333,0.0,0.0,0.0,0.0,,0.0044893378226711555
CCNCCN,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0044893378226711555
cCccN,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0044893378226711555
CccOC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.004329004329004329
cC(c)=O,0.0,0.25,0.0,0.0,0.0,,0.004329004329004329
ccc(N)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.004208754208754209
ccoc,0.0,1.0,0.0,0.0,0.0,,0.004208754208754208
ccN,0.16666666666666666,0.75,0.6840384356390417,0.3333333333333333,0.5,0.9709505944546685,0.004208754208754208
CNcc,0.0,0.75,0.0,0.0,0.5,0.0,0.004208754208754208
cC=O,0.0,0.25,0.0,0.0,0.0,,0.004208754208754208
ccc(c)c[nH],0.0,0.25,0.0,0.0,0.0,,0.004208754208754208
ccCCN,0.0,0.5,0.0,0.0,0.0,,0.003787878787878788
cCccc,0.0,0.75,0.0,0.0,0.0,,0.003787878787878788
NCCO,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.003787878787878787
cNCC,0.5,0.75,0.9709505944546688,0.0,1.0,0.0,0.003787878787878787
ccc(C=O)c,0.0,0.25,0.0,0.0,0.0,,0.003607503607503608
Ccc,0.0,1.25,0.0,0.3333333333333333,0.0,0.0,0.003607503607503608
ccc[nH]c,0.0,0.25,0.0,0.0,0.0,,0.003607503607503608
cNCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.003607503607503607
ccc(OC)c,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.003607503607503607
cC(=O)NC,0.0,0.25,0.0,0.0,0.0,,0.0033670033670033673
CCN,1.8333333333333333,1.75,0.9996098363678071,0.0,3.5,0.0,0.0033670033670033673
NCCCO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0033670033670033673
CNCCN,0.6666666666666666,0.25,0.8453509366224364,0.0,0.0,,0.0033670033670033673
cOCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0033670033670033673
cccC=O,0.0,0.25,0.0,0.0,0.0,,0.0033670033670033673
cOccc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0033670033670033673
ccN(C)C,0.16666666666666666,1.0,0.5916727785823274,0.0,0.0,,0.003367003367003367
CCN(C=O)C,0.0,0.25,0.0,0.0,0.0,,0.003367003367003367
c1ccoc1,0.0,0.25,0.0,0.0,0.0,,0.003367003367003367
CCCNCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.00320666987333654
CC(C)O,1.0,0.0,0.0,0.0,2.0,0.0,0.003156565656565657
cCcc,0.0,0.25,0.0,0.0,2.0,0.0,0.003156565656565657
cccc(N)c,0.16666666666666666,0.25,0.9709505944546685,0.0,0.0,,0.003156565656565657
O=CO,1.0,0.0,0.0,1.0,0.0,0.0,0.002805836139169472
ccccN,0.3333333333333333,0.5,0.9709505944546685,0.0,0.5,0.0,0.0027216610549943886
CN,0.0,0.25,0.0,0.0,0.0,,0.002705627705627705
ccc(N)c,0.3333333333333333,0.25,0.9852281360342514,1.3333333333333333,0.0,0.0,0.002618780396558176
Cc(c)c(O)c,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0025252525252525255
cc(c)[nH],0.0,0.25,0.0,0.0,0.0,,0.0024050024050024047
CN(C)C,0.3333333333333333,0.75,0.8904916402194913,0.0,0.0,,0.0021043771043771043
ccCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0014029180695847366
cC(N)=O,0.16666666666666666,1.25,0.5225593745369407,1.0,0.0,0.0,0.0012626262626262619
cOc(c)c,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0012025012025012024
cccO,1.1666666666666667,0.75,0.9656361333706097,1.0,0.0,0.0,0.00087682379349046
ccccCC,0.3333333333333333,0.0,0.0,0.0,0.0,,0.00087682379349046
CC(=O)O,1.3333333333333333,0.0,0.0,0.0,0.0,,0.00036075036075036156
cC(C)C,0.3333333333333333,0.0,0.0,0.0,0.0,,0.00020041686708353236
CCCN,0.3333333333333333,0.0,0.0,0.0,1.5,0.0,0.0
cc(c)CC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCCc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cc(CC)c,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccCcc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cCc(c)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cN(C)CCN,0.0,0.25,0.0,0.0,0.0,,0.0
cCCO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CC(C)c(c)c,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
coc,0.0,0.25,0.0,0.0,0.0,,0.0
cccoc,0.0,0.5,0.0,0.0,0.0,,0.0
cco,0.0,0.25,0.0,0.0,0.0,,0.0
cccCN,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0
cccco,0.0,0.5,0.0,0.0,0.0,,0.0
O=Ccccco,0.0,0.25,0.0,0.0,0.0,,0.0
CN(C=O)C,0.0,0.25,0.0,0.0,0.0,,0.0
ccccccCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CNc(c)cCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
NCccO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
Cc(c)cc,0.0,1.25,0.0,0.6666666666666666,0.5,0.9852281360342514,0.0
CC,0.16666666666666666,3.0,0.29747224891928953,0.0,0.5,0.0,0.0
C[C@H](C)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CNc(c)c,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0
ccccccC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccc(c)N,0.6666666666666666,0.0,0.0,0.0,0.0,,0.0
CccO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cccccC,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
cC(C)cc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cccNC,0.0,0.75,0.0,0.0,0.5,0.0,0.0
ccCc(c)c,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCC(=O)O,0.5,0.0,0.0,0.0,0.0,,0.0
cNC(c)=O,0.0,0.5,0.0,0.0,0.0,,0.0
cc(O)c,0.6666666666666666,1.25,0.9321115676166747,1.0,1.5,0.9709505944546688,0.0
CNccc,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0
CC(=O)N,0.6666666666666666,0.0,0.0,0.0,2.5,0.0,0.0
CNccC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CCccc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccNC,0.0,1.0,0.0,0.0,0.5,0.0,0.0
CCNCCO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccOCCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cNCCN,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
NCCN,0.3333333333333333,0.5,0.9709505944546685,0.0,0.0,,0.0
cCN,0.16666666666666666,0.25,0.9709505944546685,0.6666666666666666,0.0,0.0,0.0
cc(C)c,1.3333333333333333,0.25,0.6292492238560347,1.0,0.0,0.0,0.0
cCC(=O)O,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
CCCcc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cc(c)C,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cc[nH]c,0.0,0.75,0.0,0.0,0.0,,0.0
cccCC,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cccccO,0.5,0.0,0.0,0.0,0.0,,0.0
cC(C)CO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cCC=O,0.5,0.0,0.0,0.0,0.0,,0.0
Cc(c)cccc,0.0,0.25,0.0,0.0,0.0,,0.0
cCC,0.3333333333333333,0.25,0.9852281360342514,0.0,0.0,,0.0
ccCCO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cc(c)N,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cCCC(=O)Nc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccc(c)C,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
CNc,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
ccCN,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0
ccC(N)=O,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Ccc(O)c,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
OCCO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
C1CNCCN1,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
ccccccO,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
NC(=O)ccO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cc(c)c,0.0,0.25,0.0,1.0,0.0,0.0,0.0
CCCO,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0
cCNC,0.0,0.25,0.0,0.0,0.0,,0.0
CNCC,0.0,0.25,0.0,0.0,0.0,,0.0
cCNCC,0.0,0.25,0.0,0.0,0.0,,0.0
CC(C)(C)N,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0
cccc(c)[nH],0.0,0.25,0.0,0.0,0.0,,0.0
cc(c)cC,0.0,0.25,0.0,0.0,0.0,,0.0
CccN,0.0,0.25,0.0,0.0,0.5,0.0,0.0
CCNCC,0.16666666666666666,0.25,0.9709505944546685,0.0,1.5,0.0,0.0
CC(O)CO,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0
cN(CC)CCN,0.0,0.5,0.0,0.0,0.0,,0.0
